event_date,event_type,sub_event_type,actor1,actor2,interaction,admin1,fatalities
2021-03-14,Strategic developments,Looting/property destruction,Unidentified Armed Group (Myanmar),Civilians (Myanmar),37,Yangon,0
2021-03-14,Strategic developments,Looting/property destruction,Unidentified Armed Group (Myanmar),Civilians (Myanmar),37,Yangon,0
2021-03-14,Strategic developments,Other,Civilians (Myanmar),,70,Shan-South,0
2021-03-14,Strategic developments,Change to group/activity,Government of Myanmar (2021-) State Administration Council,,10,Nay Pyi Taw,0
2021-03-14,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Sagaing,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Magway,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,4
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Tanintharyi,0
2021-03-14,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-14,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,5
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-14,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,7
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-14,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Kachin,1
2021-03-14,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-14,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Ayeyarwady,2
2021-03-14,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,6
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-14,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,1
2021-03-14,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,10
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Kachin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-14,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-14,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-14,Strategic developments,Arrests,Military Forces of Myanmar (2021-),Civilians (Myanmar),17,Mandalay,0
2021-03-14,Strategic developments,Arrests,Military Forces of Myanmar (2021-),Civilians (Myanmar),17,Mandalay,0
2021-03-13,Strategic developments,Change to group/activity,Military Forces of Myanmar (2021-),,10,Kachin,0
2021-03-13,Strategic developments,Arrests,Military Forces of Myanmar (2021-),Civilians (Myanmar),17,Ayeyarwady,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Ayeyarwady,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Shan-North,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Tanintharyi,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Bago-East,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-South,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-13,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Magway,1
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Bago-East,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Mandalay,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Shan-North,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Mandalay,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-13,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Tanintharyi,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Shan-South,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Mandalay,0
2021-03-13,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Mandalay,0
2021-03-13,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Kayin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Kayah,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Mon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Bago-East,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Tanintharyi,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Kayin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-13,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Mandalay,5
2021-03-13,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Bago-West,2
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,4
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Kayin,0
2021-03-13,Strategic developments,Headquarters or base established,Military Forces of Myanmar (2021-),,10,Chin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-13,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Kachin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Mon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Mon,0
2021-03-13,Protests,Peaceful protest,Protesters (Myanmar),,60,Kayin,0
2021-03-12,Strategic developments,Arrests,Police Forces of Myanmar (2021-),Civilians (Myanmar),17,Ayeyarwady,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Sagaing,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Ayeyarwady,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Nay Pyi Taw,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Ayeyarwady,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Bago-East,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Magway,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Mandalay,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Magway,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Kayah,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Kayah,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mon,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Kayah,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mon,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Magway,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Shan-North,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Shan-North,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Shan-North,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Bago-East,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-12,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,3
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-12,Strategic developments,Arrests,Military Forces of Myanmar (2021-),Civilians (Myanmar),17,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Kayin,0
2021-03-12,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-12,Strategic developments,Arrests,Military Forces of Myanmar (2021-),Civilians (Myanmar),17,Yangon,0
2021-03-12,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-11,Strategic developments,Looting/property destruction,Military Forces of Myanmar (2021-),Civilians (Myanmar),17,Mandalay,0
2021-03-11,Strategic developments,Other,Civilians (Myanmar),,70,Kachin,0
2021-03-11,Strategic developments,Other,Government of Myanmar (2021-) State Administration Council,ULA/AA: United League of Arakan/Arakan Army,12,Nay Pyi Taw,0
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Shan-South,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Kachin,0
2021-03-11,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Tanintharyi,1
2021-03-11,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,1
2021-03-11,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Magway,6
2021-03-11,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Mandalay,1
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Shan-South,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Ayeyarwady,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Mandalay,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Yangon,0
2021-03-11,Strategic developments,Looting/property destruction,Unidentified Armed Group (Myanmar),Civilians (Myanmar),37,Ayeyarwady,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Yangon,0
2021-03-11,Protests,Excessive force against protesters,Protesters (Myanmar),Military Forces of Myanmar (2021-),16,Bago-East,1
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Bago-West,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Ayeyarwady,0
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Ayeyarwady,0
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Shan-North,0
2021-03-11,Protests,Excessive force against protesters,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Mandalay,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Sagaing,0
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Yangon,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-11,Protests,Excessive force against protesters,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Mandalay,1
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Rakhine,0
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Kayah,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Mon,0
2021-03-11,Protests,Peaceful protest,Protesters (Myanmar),,60,Chin,0
2021-03-11,Protests,Protest with intervention,Protesters (Myanmar),Police Forces of Myanmar (2021-),16,Sagaing,0
